1504,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421504201407081119.jpg
1172,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421172201407081123.jpg
1242,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421242201407081123.jpg
796,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420796201407081128.jpg
802,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420802201407081128.jpg
360,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420360201407081134.jpg
354,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420354201407081134.jpg
1043,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421043201407081125.jpg
31,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420031201407081138.jpg
631,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420631201407081130.jpg
1377,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421377201407081121.jpg
1498,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421498201407081119.jpg
805,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420805201407081128.jpg
100,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420100201407081137.jpg
89,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420089201407081138.jpg
156,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420156201407081136.jpg
1495,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421495201407081119.jpg
1174,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421174201407081123.jpg
1049,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421049201407081125.jpg
419,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420419201407081133.jpg
505,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420505201407081132.jpg
1056,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421056201407081125.jpg
1393,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421393201407081120.jpg
1100,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421100201407081124.jpg
101,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420101201407081137.jpg
950,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420950201407081127.jpg
327,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420327201407081134.jpg
198,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420198201407081136.jpg
113,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420113201407081137.jpg
574,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420574201407081132.jpg
1297,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421297201407081121.jpg
520,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420520201407081132.jpg
106,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420106201407081137.jpg
596,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420596201407081131.jpg
120,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420120201407081137.jpg
992,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420992201407081126.jpg
1113,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421113201407081124.jpg
562,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420562201407081131.jpg
1308,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421308201407081121.jpg
1158,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421158201407081124.jpg
1148,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421148201407081124.jpg
412,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420412201407081133.jpg
152,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420152201407081136.jpg
799,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420799201407081128.jpg
